Index,Title,Published_date,tag_count,Views,Likes,Comments,Month,title_length
11748,"MAVERICKS at MAGIC | FULL GAME HIGHLIGHTS | March 1, 2021",3/2/2021,26,299686,2192,395,Mar,57
11749,Top PLAYS Of The Week | Week 10,3/1/2021,3,243641,2004,138,Mar,31
11750,TOP DUNKS From The Week! | Week 10,3/1/2021,3,44692,912,115,Mar,34
11751,"NBA Top 10 Plays Of The Night | February 28, 2021",3/1/2021,34,524982,8338,707,Mar,49
11752,CAREER-HIGH 42 PTS For P.J. Washington & A CLUTCH Late Three In The Hornets Thrilling Win! 🐝,3/1/2021,37,92074,1624,252,Mar,92
11753,LaMelo Ball Drops 24 PTS & CAREER-HIGH 12 AST In Hornets W!,3/1/2021,39,204556,3057,524,Mar,59
11754,"HORNETS at KINGS | FULL GAME HIGHLIGHTS | February 28, 2021",3/1/2021,30,463778,4487,840,Mar,59
11755,☀ Devin Booker Heats Up For A Season-High 4️⃣3️⃣ To Lift Suns!,3/1/2021,38,57764,1371,155,Mar,62
11756,"SUNS at TIMBERWOLVES | FULL GAME HIGHLIGHTS | February 28, 2021",3/1/2021,30,225422,1530,358,Mar,63
11757,Warriors @ Lakers | NBA on ESPN Live Scoreboard,3/1/2021,31,202779,1795,54,Mar,47
11758,"WARRIORS at LAKERS | FULL GAME HIGHLIGHTS | February 28, 2021",3/1/2021,30,2662873,22121,3586,Mar,61
11759,"GRIZZLIES at ROCKETS | FULL GAME HIGHLIGHTS | February 28, 2021",3/1/2021,30,376346,1520,365,Mar,63
11760,"HAWKS at HEAT | FULL GAME HIGHLIGHTS | February 28, 2021",3/1/2021,30,336586,2460,522,Mar,56
11761,"KNICKS at PISTONS | FULL GAME HIGHLIGHTS | February 28, 2021",3/1/2021,30,282226,2295,629,Mar,60
11762,Bradley Beal (46 PTS) & Jayson Tatum (31 PTS) DUEL In Boston!,3/1/2021,38,36060,1201,170,Mar,61
11763,"WIZARDS at CELTICS | FULL GAME HIGHLIGHTS | February 28, 2021",3/1/2021,30,430091,3895,883,Mar,61
11764,"😤 36 PTS, 14 REB, 4 BLK For Giannis Antetokounmpo!",2/28/2021,34,121693,2767,580,Feb,50
11765,Clippers @ Bucks | NBA on ABC Live Scoreboard,2/28/2021,31,45798,694,13,Feb,45
11766,"CLIPPERS at BUCKS | FULL GAME HIGHLIGHTS | February 28, 2021",2/28/2021,30,884225,6175,1566,Feb,60
11767,Kawhi & Giannis' Most Freakish Plays Over The Last 5 Seasons!,2/28/2021,31,147889,2679,305,Feb,61
11768,"NBA Top 10 Plays Of The Night | February 27, 2021",2/28/2021,34,490482,7451,552,Feb,49
11769,"MAVERICKS at NETS | FULL GAME HIGHLIGHTS | February 27, 2021",2/28/2021,30,1404501,9604,2012,Feb,60
11770,"PACERS at KNICKS | FULL GAME HIGHLIGHTS | February 27, 2021",2/28/2021,30,554616,3754,687,Feb,59
11771,"PELICANS at SPURS | FULL GAME HIGHLIGHTS | February 27, 2021",2/28/2021,30,456178,2857,577,Feb,60
11772,"JAZZ at MAGIC | FULL GAME HIGHLIGHTS | February 27, 2021",2/28/2021,30,377214,2111,311,Feb,56
11773,"NUGGETS at THUNDER | FULL GAME HIGHLIGHTS | February 27, 2021",2/28/2021,30,220843,1310,137,Feb,61
11774,"CAVALIERS at 76ERS | FULL GAME HIGHLIGHTS | February 27, 2021",2/28/2021,30,333204,2612,674,Feb,61
11775,"TIMBERWOLVES at WIZARDS | FULL GAME HIGHLIGHTS | February 27, 2021",2/28/2021,30,236489,2021,494,Feb,66
11776,🌟 Look Back At The Best Moments From 2011 #NBAAllStar Weekend In Los Angeles! 🌟,2/27/2021,3,62052,1481,107,Feb,79
11777,Best Of Brooklyn Nets 8-Game Win Streak!,2/27/2021,34,269392,3889,389,Feb,40
11778,"NBA Top 10 Plays Of The Night | February 26, 2021",2/27/2021,34,486227,7808,537,Feb,49
11779,👑 LeBron James Was All Over The Floor In The Lakers Home Win!,2/27/2021,8,209737,3029,537,Feb,61
11780,Trail Blazers @ Lakers | NBA on ESPN Live Scoreboard,2/27/2021,31,91824,1021,11,Feb,52
11781,"TRAIL BLAZERS at LAKERS | FULL GAME HIGHLIGHTS | February 26, 2021",2/27/2021,30,1664150,14326,2278,Feb,66
11782,"HORNETS at WARRIORS | FULL GAME HIGHLIGHTS | February 26, 2021",2/27/2021,30,1695734,16188,2132,Feb,62
11783,"KINGS at PISTONS | FULL GAME HIGHLIGHTS | February 26, 2021",2/27/2021,30,303945,1127,220,Feb,59
11784,"JAZZ at HEAT | FULL GAME HIGHLIGHTS | February 26, 2021",2/27/2021,30,655114,4984,1000,Feb,55
11785,"CLIPPERS at GRIZZLIES | FULL GAME HIGHLIGHTS | February 26, 2021",2/27/2021,30,354180,1891,278,Feb,64
11786,"HAWKS at THUNDER | FULL GAME HIGHLIGHTS | February 26, 2021",2/27/2021,30,242291,1646,354,Feb,59
11787,"SUNS at BULLS | FULL GAME HIGHLIGHTS | February 26, 2021",2/27/2021,30,238060,1924,379,Feb,56
11788,"PACERS at CELTICS | FULL GAME HIGHLIGHTS | February 26, 2021",2/27/2021,30,233199,1752,466,Feb,60
11789,"ROCKETS at RAPTORS | FULL GAME HIGHLIGHTS | February 26, 2021",2/27/2021,30,265249,1918,579,Feb,61
11790,"NBA Top 10 Plays Of The Night | February 25, 2021",2/26/2021,34,457806,9384,639,Feb,49
11791,Pelicans @ Bucks | NBA on TNT Live Scoreboard,2/26/2021,31,56396,719,18,Feb,45
11792,"PELICANS at BUCKS | FULL GAME HIGHLIGHTS | February 25, 2021",2/26/2021,30,623303,4464,1022,Feb,60
11793,"WIZARDS at NUGGETS | FULL GAME HIGHLIGHTS | February 25, 2021",2/26/2021,30,394757,2842,791,Feb,61
11794,"CLIPPERS at GRIZZLIES | FULL GAME HIGHLIGHTS | February 25, 2021",2/26/2021,30,428979,2692,699,Feb,64
11795,"KINGS at KNICKS | FULL GAME HIGHLIGHTS | February 25, 2021",2/26/2021,30,254465,2065,497,Feb,58
11796,"MAVERICKS at 76ERS | FULL GAME HIGHLIGHTS | February 25, 2021",2/26/2021,30,433693,3067,758,Feb,61
11797,"MAGIC at NETS | FULL GAME HIGHLIGHTS | February 25, 2021",2/26/2021,30,939142,7613,1472,Feb,56
11798,"NBA Top 10 Plays Of The Night | February 24, 2021",2/25/2021,34,472116,7653,494,Feb,49
11799,Lakers @ Jazz | NBA on ESPN Live Scoreboard,2/25/2021,31,135119,1556,39,Feb,43
11800,"LAKERS at JAZZ | FULL GAME HIGHLIGHTS | February 24, 2021",2/25/2021,30,1567018,10919,5173,Feb,57
11801,"HORNETS at SUNS | FULL GAME HIGHLIGHTS | February 24, 2021",2/25/2021,30,736550,5492,1134,Feb,58
11802,"TIMBERWOLVES at BULLS | FULL GAME HIGHLIGHTS | February 24, 2021",2/25/2021,30,301483,1903,413,Feb,64
11803,"RAPTORS at HEAT | FULL GAME HIGHLIGHTS | February 24, 2021",2/25/2021,30,339725,2339,484,Feb,58
11804,ALL ANGLES: 🚨 LU DORT Hits #TissotBuzzerBeater 🚨,2/25/2021,38,58344,1631,204,Feb,48
11805,"PISTONS at PELICANS | FULL GAME HIGHLIGHTS | February 24, 2021",2/25/2021,30,268551,1710,386,Feb,62
11806,"WARRIORS at PACERS | FULL GAME HIGHLIGHTS | February 24, 2021",2/25/2021,30,870073,8417,999,Feb,61
11807,"SPURS at THUNDER | FULL GAME HIGHLIGHTS | February 24, 2021",2/25/2021,33,200744,1716,391,Feb,59
11808,"CELTICS at HAWKS | FULL GAME HIGHLIGHTS | February 24, 2021",2/25/2021,30,276537,1768,578,Feb,59
11809,"ROCKETS at CAVALIERS | FULL GAME HIGHLIGHTS | February 24, 2021",2/25/2021,30,215326,1709,303,Feb,63
11810,"NBA Top 10 Plays Of The Night | February 23, 2021",2/24/2021,31,553034,12293,900,Feb,49
11811,Trail Blazers @ Nuggets | NBA on TNT Live Scoreboard,2/24/2021,31,51552,492,6,Feb,52
11812,"TRAIL BLAZERS at NUGGETS | FULL GAME HIGHLIGHTS | February 23, 2021",2/24/2021,26,325668,2440,331,Feb,67
11813,"WIZARDS at CLIPPERS | FULL GAME HIGHLIGHTS | February 23, 2021",2/24/2021,26,411155,2763,617,Feb,62
11814,Luka's BEST Career CLUTCH Shots! 🌠,2/24/2021,7,208867,4573,389,Feb,34
11815,ALL ANGLES: LUKA'S GAME-WINNER vs BOSTON,2/24/2021,6,169733,3077,394,Feb,40
11816,"TIMBERWOLVES at BUCKS | FULL GAME HIGHLIGHTS | February 23, 2021",2/24/2021,26,221944,1442,276,Feb,64
11817,"CELTICS at MAVERICKS | FULL GAME HIGHLIGHTS | February 23, 2021",2/24/2021,26,541988,5385,1194,Feb,63
11818,"76ERS at RAPTORS | FULL GAME HIGHLIGHTS | February 23, 2021",2/24/2021,26,250695,1541,601,Feb,59
11819,"WARRIORS at KNICKS | FULL GAME HIGHLIGHTS | February 23, 2021",2/24/2021,26,1126102,11296,1013,Feb,61
11820,"KINGS at NETS | FULL GAME HIGHLIGHTS | February 23, 2021",2/24/2021,26,926194,7557,1363,Feb,56
11821,"HAWKS at CAVALIERS | FULL GAME HIGHLIGHTS | February 23, 2021",2/24/2021,26,312460,2075,439,Feb,61
11822,"PISTONS at MAGIC | FULL GAME HIGHLIGHTS | February 23, 2021",2/24/2021,26,168084,819,168,Feb,59
11823,Best of 2021 Western Conference NBA All-Star Reserves | 2020-21 NBA Season,2/24/2021,3,131655,1936,497,Feb,74
11824,Best of 2021 Eastern Conference NBA All-Star Reserves | 2020-21 NBA Season,2/24/2021,3,101576,1739,493,Feb,74
11825,⭐ ALL-STAR IN ONE NIGHT: 2020 ⭐,2/23/2021,4,125185,2461,178,Feb,31
11826,#StateFarmAssists​​​​ Of The Week | Week 9,2/23/2021,31,24537,481,44,Feb,42
11827,Trail Blazers-Nuggets Fantastic Finishes | Last 5 Seasons,2/23/2021,3,33479,732,118,Feb,57
11828,"NBA Top 10 Plays Of The Night | February 22, 2021",2/23/2021,31,462579,6769,437,Feb,49
11829,"Beal, Westbrook Power WAS to 5th Consecutive W!",2/23/2021,6,98730,1694,319,Feb,47
11830,"WIZARDS at LAKERS | FULL GAME HIGHLIGHTS | February 22, 2021",2/23/2021,4,1467038,12507,5642,Feb,60
11831,"HORNETS at JAZZ | FULL GAME HIGHLIGHTS | February 22, 2021",2/23/2021,4,853768,6529,1088,Feb,58
11832,"HEAT at THUNDER | FULL GAME HIGHLIGHTS | February 22, 2021",2/23/2021,4,339668,2137,328,Feb,58
11833,"TRAIL BLAZERS at SUNS | FULL GAME HIGHLIGHTS | February 22, 2021",2/23/2021,26,393733,2722,871,Feb,64
11834,"GRIZZLIES at MAVERICKS | FULL GAME HIGHLIGHTS | February 22, 2021",2/23/2021,26,346015,2385,320,Feb,65
11835,"BULLS at ROCKETS | FULL GAME HIGHLIGHTS | February 22, 2021",2/23/2021,28,289333,2299,409,Feb,59
11836,Rajon Rondo's 35 BEST Career Plays!,2/22/2021,31,737000,10667,685,Feb,35
11837,TOP DUNKS From The Week! | Week 9,2/22/2021,29,62112,1087,123,Feb,33
11838,Top PLAYS Of The Week | Week 9,2/22/2021,3,276360,2455,143,Feb,30
11839,"NBA Top 10 Plays Of The Night | February 21, 2021",2/22/2021,34,491833,7909,479,Feb,49
11840,Brooklyn Nets Make HISTORY With A Perfect 5-0 Road Trip Against Western Conference Opponents!,2/22/2021,5,209208,2821,595,Feb,93
11841,"KINGS at BUCKS | FULL GAME HIGHLIGHTS | February 21, 2021",2/22/2021,30,224269,1489,279,Feb,57
11842,Nets @ Clippers | NBA on ESPN Live Scoreboard,2/22/2021,31,83467,949,44,Feb,45
11843,"NETS at CLIPPERS | FULL GAME HIGHLIGHTS | February 21, 2021",2/22/2021,30,1785004,14882,3585,Feb,59
11844,"NUGGETS at HAWKS | FULL GAME HIGHLIGHTS | February 21, 2021",2/22/2021,30,448312,2589,332,Feb,59
11845,"TIMBERWOLVES at KNICKS | FULL GAME HIGHLIGHTS | February 21, 2021",2/22/2021,30,262418,1647,426,Feb,65
11846,"76ERS at RAPTORS | FULL GAME HIGHLIGHTS | February 21, 2021",2/22/2021,30,444346,3302,1126,Feb,59
11847,"PISTONS at MAGIC | FULL GAME HIGHLIGHTS | February 21, 2021",2/22/2021,30,155620,768,141,Feb,59
11848,"THUNDER at CAVALIERS | FULL GAME HIGHLIGHTS | February 21, 2021",2/22/2021,30,155186,958,202,Feb,63
11849,Celtics @ Pelicans | NBA on ABC Live Scoreboard,2/21/2021,31,42992,623,14,Feb,47
11850,"CELTICS at PELICANS | FULL GAME HIGHLIGHTS | February 21, 2021",2/21/2021,30,735853,5862,1157,Feb,62
11851,James Harden's BEST MOMENTS From His Time With The Brooklyn Nets So Far!,2/21/2021,35,496716,7607,554,Feb,72
11852,HORNETS In The CLUTCH Over The Last 5 Seasons!,2/21/2021,32,33397,928,118,Feb,46
11853,"NBA Top 10 Plays Of The Night | February 20, 2021",2/21/2021,34,472547,7778,354,Feb,49
11854,"WIZARDS at TRAIL BLAZERS | FULL GAME HIGHLIGHTS | February 20, 2021",2/21/2021,30,480468,3829,919,Feb,67
11855,"KINGS at BULLS | FULL GAME HIGHLIGHTS | February 20, 2021",2/21/2021,30,235953,1702,308,Feb,57
11856,"SUNS at GRIZZLIES | FULL GAME HIGHLIGHTS | February 20, 2021",2/21/2021,30,265755,1818,324,Feb,60
11857,Heat @ Lakers | NBA on ABC Live Scoreboard,2/21/2021,31,104974,1032,21,Feb,42
11858,"HEAT at LAKERS | FULL GAME HIGHLIGHTS | February 20, 2021",2/21/2021,30,1600505,11784,5207,Feb,57
11859,ALL ANGLES: 🚨TERRY. ROZIER. CALLS.GAME.🚨 #TissotBuzzerBeater,2/21/2021,38,92237,2816,581,Feb,60
11860,"WARRIORS at HORNETS | FULL GAME HIGHLIGHTS | February 20, 2021",2/21/2021,30,1154144,12584,3439,Feb,62
11861,✈ ROOKIES TAKING OFF! ✈ BEST DUNKS From #NBARooks Over The LAST 5 SEASONS!,2/20/2021,39,404492,5625,241,Feb,74
11862,"NBA Top 10 Plays Of The Night | February 19, 2021",2/20/2021,34,536223,8826,514,Feb,49
11863,Anthony Edwards' BEST DUNKS From His Rookie Season So Far!,2/20/2021,41,326738,4827,549,Feb,58
11864,BEST DUNKS Of The Season So Far 👀,2/20/2021,33,478122,4590,509,Feb,33
11865,Jazz @ Clippers | NBA on ESPN Live Scoreboard,2/20/2021,31,66542,688,7,Feb,45
11866,"JAZZ at CLIPPERS | FULL GAME HIGHLIGHTS | February 19, 2021",2/20/2021,30,1024923,6617,1652,Feb,59
11867,"RAPTORS at TIMBERWOLVES | FULL GAME HIGHLIGHTS | February 19, 2021",2/20/2021,30,362767,2044,700,Feb,66
11868,ALL ANGLES: ANTHONY EDWARDS TAKES FLIGHT👀,2/20/2021,38,265586,4091,907,Feb,41
11869,"PISTONS at GRIZZLIES | FULL GAME HIGHLIGHTS | February 19, 2021",2/20/2021,30,185337,877,132,Feb,63
11870,"SUNS at PELICANS | FULL GAME HIGHLIGHTS | February 19, 2021",2/20/2021,30,351664,2338,592,Feb,59
11871,"THUNDER at BUCKS | FULL GAME HIGHLIGHTS | February 19, 2021",2/20/2021,30,194931,1058,173,Feb,59
11872,Joel Embiid Drops First Career 50-PT Game!,2/20/2021,39,176646,3533,724,Feb,42
11873,"BULLS at 76ERS | FULL GAME HIGHLIGHTS | February 19, 2021",2/20/2021,30,313510,2666,808,Feb,57
11874,"HAWKS at CELTICS | FULL GAME HIGHLIGHTS | February 19, 2021",2/20/2021,30,258532,1786,350,Feb,59
11875,Jamal Murray Drops A Regular Season CAREER-HIGH 50 Points On 21-25 Shooting‼,2/20/2021,37,182364,3781,490,Feb,76
11876,"NUGGETS at CAVALIERS | FULL GAME HIGHLIGHTS | February 19, 2021",2/20/2021,30,254740,1823,290,Feb,63
11877,"WARRIORS at MAGIC | FULL GAME HIGHLIGHTS | February 19, 2021",2/20/2021,30,693776,5969,1678,Feb,60
11878,#BlackHistoryMonth Roundtable: The Movement for Racial Justice,2/19/2021,42,5989,187,144,Feb,62
11879,"NBA Top 5 Plays Of The Night | February 18, 2021",2/19/2021,31,287642,4759,367,Feb,48
11880,Nets @ Lakers | NBA on TNT Live Scoreboard,2/19/2021,31,125686,1409,15,Feb,42
11881,"NETS at LAKERS | FULL GAME HIGHLIGHTS | February 18, 2021",2/19/2021,26,3648362,28696,7592,Feb,57
11882,"HEAT at KINGS | FULL GAME HIGHLIGHTS | February 18, 2021",2/19/2021,4,556808,2658,347,Feb,56
11883,"RAPTORS at BUCKS | FULL GAME HIGHLIGHTS | February 18, 2021",2/19/2021,26,456380,3041,1218,Feb,59
11884,Best Plays From All-Star Starter Nikola Jokic | 2020-21 NBA Season,2/19/2021,7,197833,2639,413,Feb,66
11885,Best Plays From All-Star Starter Joel Embiid | 2020-21 NBA Season,2/19/2021,7,152478,2903,395,Feb,65
11886,Best Plays From All-Star Starter Kawhi Leonard | 2020-21 NBA Season,2/19/2021,7,143932,2263,225,Feb,67
11887,Best Plays From All-Star Starter Giannis Antetokounmpo | 2020-21 NBA Season,2/19/2021,7,116635,2347,245,Feb,75
11888,Best Plays From All-Star Starter Bradley Beal | 2020-21 NBA Season,2/19/2021,7,100348,1844,206,Feb,66
11889,Best Plays From All-Star Starter Luka Doncic | 2020-21 NBA Season,2/19/2021,7,210712,3374,676,Feb,65
11890,Best Plays From All-Star Starter Kyrie Irving | 2020-21 NBA Season,2/19/2021,7,428799,7688,605,Feb,66
11891,Best Plays From All-Star Starter Stephen Curry| 2020-21 NBA Season,2/19/2021,7,1298434,20183,1261,Feb,66
11892,Best Plays From All-Star Captain Kevin Durant | 2020-21 NBA Season,2/19/2021,7,286018,4464,341,Feb,66
11893,Best Plays From All-Star Captain LeBron James | 2020-21 NBA Season,2/19/2021,7,394799,6305,586,Feb,66
11894,The Beard and Bron's BEST Assists Over The Last 5 Seasons!,2/18/2021,40,38415,792,140,Feb,58
11895,"NBA Top 10 Plays Of The Night | February 17, 2021",2/18/2021,35,478116,7510,492,Feb,49
11896,Heat @ Warriors | NBA on ESPN Live Scoreboard,2/18/2021,31,84691,841,30,Feb,45
11897,"HEAT at WARRIORS | FULL GAME HIGHLIGHTS | February 17, 2021",2/18/2021,30,1691424,18063,2964,Feb,59
11898,"JAZZ at CLIPPERS | FULL GAME HIGHLIGHTS | February 17, 2021",2/18/2021,30,838404,5027,1452,Feb,59
11899,"Damian Lillard ERUPTS For 43 PTS & 16 AST, Including The Game-Sealing Dime & Bucket!",2/18/2021,40,114907,2197,379,Feb,84
11900,"THUNDER at GRIZZLIES  FULL GAME HIGHLIGHTS | February 17, 2021",2/18/2021,30,274042,1281,204,Feb,62
11901,"TRAIL BLAZERS at PELICANS | FULL GAME HIGHLIGHTS | February 17, 2021",2/18/2021,30,523007,4131,1105,Feb,68
11902,Trae Young Pours In 40 PTS In The Hawks Road Victory!,2/18/2021,40,51319,1056,236,Feb,53
11903,"PACERS at TIMBERWOLVES | FULL GAME HIGHLIGHTS | February 17, 2021",2/18/2021,30,206438,1054,261,Feb,65
11904,"NUGGETS at WIZARDS | FULL GAME HIGHLIGHTS | February 17, 2021",2/18/2021,30,321678,2756,636,Feb,61
11905,"PISTONS at BULLS | FULL GAME HIGHLIGHTS | February 17, 2021",2/18/2021,30,229024,2168,536,Feb,59
11906,"ROCKETS at 76ERS | FULL GAME HIGHLIGHTS | February 17, 2021",2/18/2021,30,314342,2145,513,Feb,59
11907,"HAWKS at CELTICS | FULL GAME HIGHLIGHTS | February 17, 2021",2/18/2021,30,282612,2162,463,Feb,59
11908,"KNICKS at MAGIC | FULL GAME HIGHLIGHTS | February 17, 2021",2/18/2021,30,183765,1095,238,Feb,58
11909,Ben Simmons' BEST Defensive Stops This Season So Far!,2/17/2021,40,227697,4227,585,Feb,53
11910,"NBA Top 10 Plays Of The Night | February 16, 2021",2/17/2021,35,502832,8018,357,Feb,49
11911,"Harden's 38 PTS, 7 REB, 11 AST & Go-Ahead Three Helps The Nets Storm Back From 24 Down!",2/17/2021,37,217895,3061,395,Feb,87
11912,Nets @ Suns | NBA on TNT Live Scoreboard,2/17/2021,31,63866,529,12,Feb,40
11913,"NETS at SUNS | FULL GAME HIGHLIGHTS | February 16, 2021",2/17/2021,30,1489887,14803,2332,Feb,55
11914,"Zion (31 PTS, 7 REB & 6 AST) & Ja (28 PTS, 7 REB & 8 AST) DUEL In Memphis!",2/17/2021,43,107420,1590,224,Feb,74
11915,"RAPTORS at BUCKS | FULL GAME HIGHLIGHTS | February 16, 2021",2/17/2021,30,479471,3161,864,Feb,59
11916,"LAKERS at TIMBERWOLVES | FULL GAME HIGHLIGHTS | February 16, 2021",2/17/2021,30,1691208,15301,2384,Feb,65
11917,"PELICANS at GRIZZLIES | FULL GAME HIGHLIGHTS | February 16, 2021",2/17/2021,30,519678,3406,559,Feb,64
11918,"TRAIL BLAZERS at THUNDER | FULL GAME HIGHLIGHTS | February 16, 2021",2/17/2021,30,297334,2192,538,Feb,67
11919,"NUGGETS at CELTICS | FULL GAME HIGHLIGHTS | February 16, 2021",2/17/2021,30,399338,2828,508,Feb,61
11920,👀 Ja Morant's Best Career Dishes & Dimes!,2/16/2021,37,40352,823,77,Feb,41
11921,#StateFarmAssists​​​ Of The Week | Week 8,2/16/2021,38,29949,417,64,Feb,41
11922,"NBA Top 10 Plays Of The Night | February 15, 2021",2/16/2021,31,526329,8544,475,Feb,49
11923,Kyrie GOES OFF vs SAC! 🤯,2/16/2021,31,165073,3276,582,Feb,24
11924,"CAVALIERS at WARRIORS | FULL GAME HIGHLIGHTS | February 15, 2021",2/16/2021,4,1153173,11164,1334,Feb,64
11925,"HEAT at CLIPPERS | FULL GAME HIGHLIGHTS | February 15, 2021",2/16/2021,4,512091,3173,754,Feb,59
11926,"NETS at KINGS | FULL GAME HIGHLIGHTS | February 15, 2021",2/16/2021,28,855915,6674,1385,Feb,56
11927,"Clarkson, Simmons Each SHOW OUT in Utah! 🔥",2/16/2021,31,172154,2368,432,Feb,42
11928,"76ERS at JAZZ | FULL GAME HIGHLIGHTS | February 15, 2021",2/16/2021,28,780050,5952,1618,Feb,56
11929,Randle ERUPTS for 44 PTS in MSG! 💥,2/16/2021,31,105324,2160,327,Feb,34
11930,"HAWKS at KNICKS | FULL GAME HIGHLIGHTS | February 15, 2021",2/16/2021,28,219994,2964,851,Feb,58
11931,"Beal, Wall DUEL in DC! ⚔️",2/16/2021,31,32824,750,100,Feb,25
11932,"BULLS at PACERS | FULL GAME HIGHLIGHTS | February 15, 2021",2/16/2021,28,276388,1905,341,Feb,58
11933,"ROCKETS at WIZARDS | FULL GAME HIGHLIGHTS | February 15, 2021",2/16/2021,4,260861,2751,485,Feb,61
11934,Top PLAYS Of The Week | Week 8,2/15/2021,26,167867,1691,104,Feb,30
11935,Best of John Wall with the Washington Wizards!,2/15/2021,31,333132,6782,396,Feb,46
11936,TOP DUNKS From The Week! | Week 8,2/15/2021,26,204793,1920,111,Feb,33
11937,"NBA Top 10 Plays Of The Night | February 14, 2021",2/15/2021,34,457264,7041,610,Feb,49
11938,"LAKERS at NUGGETS | FULL GAME HIGHLIGHTS | February 14, 2021",2/15/2021,30,1484137,10279,3926,Feb,60
11939,"CAVALIERS at CLIPPERS | FULL GAME HIGHLIGHTS | February 14, 2021",2/15/2021,30,297395,1614,367,Feb,64
11940,"GRIZZLIES at KINGS | FULL GAME HIGHLIGHTS | February 14, 2021",2/15/2021,30,164291,999,168,Feb,61
11941,Luka's 118 PTS In The Last 3 Games Sets A New Dallas Mavericks RECORD!,2/15/2021,33,30476,471,147,Feb,70
11942,"MAGIC at SUNS | FULL GAME HIGHLIGHTS | February 14, 2021",2/15/2021,30,166856,1115,360,Feb,56
11943,⌚ Damian Lillard x Luka Doncic ✨ DUEL In Dallas!,2/15/2021,41,65917,1036,321,Feb,48
11944,"BUCKS at THUNDER | FULL GAME HIGHLIGHTS | February 14, 2021",2/15/2021,30,235060,1828,618,Feb,59
11945,"TRAIL BLAZERS at MAVERICKS | FULL GAME HIGHLIGHTS | February 14, 2021",2/15/2021,30,476949,3869,1250,Feb,69
11946,"TIMBERWOLVES at RAPTORS | FULL GAME HIGHLIGHTS | February 14, 2021",2/15/2021,30,163765,1133,684,Feb,66
11947,"PELICANS at PISTONS | FULL GAME HIGHLIGHTS | February 14, 2021",2/15/2021,30,218907,1687,546,Feb,62
11948,"SPURS at HORNETS | FULL GAME HIGHLIGHTS | February 14, 2021",2/15/2021,30,636197,5660,1089,Feb,59
11949,"CELTICS at WIZARDS | FULL GAME HIGHLIGHTS | February 14, 2021",2/14/2021,30,363395,2750,644,Feb,61
11950,"NBA Top 10 Plays Of The Night | February 13, 2021",2/14/2021,34,440078,6958,332,Feb,49
11951,"HEAT at JAZZ | FULL GAME HIGHLIGHTS | February 13, 2021",2/14/2021,30,529728,3817,910,Feb,55
11952,Nets @ Warriors | NBA on ABC Live Scoreboard,2/14/2021,31,106253,1112,37,Feb,44
11953,"NETS at WARRIORS | FULL GAME HIGHLIGHTS | February 13, 2021",2/14/2021,30,2532904,20320,3425,Feb,59
11954,"ROCKETS at KNICKS | FULL GAME HIGHLIGHTS | February 13, 2021",2/14/2021,30,544003,3253,804,Feb,60
11955,"PACERS at HAWKS | FULL GAME HIGHLIGHTS | February 13, 2021",2/14/2021,30,253625,1364,362,Feb,58
11956,"76ERS at SUNS | FULL GAME HIGHLIGHTS | February 13, 2021",2/13/2021,30,503852,3676,886,Feb,56
11957,Best of Kevin Durant with the Golden State Warriors,2/13/2021,5,623682,12174,750,Feb,51
11958,Best of Stephen Curry's Highest-Scoring Games This Season!,2/13/2021,7,117029,2894,335,Feb,58
11959,"NBA Top 10 Plays Of The Night | February 12, 2021",2/13/2021,31,517446,8411,709,Feb,49
11960,ALL ANGLES: LeBron ATTACKS THE RIM! 🔨,2/13/2021,3,90308,2043,283,Feb,37
11961,Grizzlies @ Lakers | NBA on ESPN Live Scoreboard,2/13/2021,31,92988,732,8,Feb,48
11962,"GRIZZLIES at LAKERS | FULL GAME HIGHLIGHTS | February 12, 2021",2/13/2021,4,1934355,17393,2815,Feb,62
11963,"CAVALIERS at TRAIL BLAZERS | FULL GAME HIGHLIGHTS | February 12, 2021",2/13/2021,28,429611,1996,260,Feb,69
11964,"MAGIC at KINGS | FULL GAME HIGHLIGHTS | February 12, 2021",2/13/2021,4,31247,521,131,Feb,57
